"Step","Name: DDQN=2baseline - Training/objective_proportion","Name: DDQN=2baseline - Training/objective_proportion__MIN","Name: DDQN=2baseline - Training/objective_proportion__MAX","Name: ppo_me_neg30p10 - Training/objective_proportion","Name: ppo_me_neg30p10 - Training/objective_proportion__MIN","Name: ppo_me_neg30p10 - Training/objective_proportion__MAX"
"747","0.08198978212170975","0.06991754852476091","0.09224598930481287","0.05436720142602497","0.050802139037433205","0.05748663101604277"
"748","0.08188031645799586","0.0698242006629121","0.09212283044058749","0.05429461504227861","0.05073431241655546","0.05740987983978637"
"749","0.08177114270271853","0.06973110172869489","0.09200000000000004","0.05422222222222223","0.05066666666666672","0.05733333333333332"
"750","0.08166225968979879","0.06963825072772459","0.09187749667110523","0.05415002219263206","0.050599201065246395","0.057256990679094524"
"751","0.08155366625936022","0.0695456466709058","0.09175531914893621","0.05407801418439717","0.05053191489361708","0.05718085106382977"
"752","0.08144536125768777","0.0694532885743973","0.09163346613545821","0.05400619743249226","0.05046480743691905","0.05710491367861884"
"753","0.08133734353718686","0.06936117545957714","0.09151193633952259","0.05437665782493369","0.051724137931034544","0.057029177718832876"
"754","0.08122961195634291","0.06926930635300817","0.09139072847682124","0.05430463576158941","0.05165562913907291","0.05695364238410595"
"755","0.08112216537968107","0.06917768028640366","0.09126984126984132","0.054232804232804244","0.05158730158730165","0.05687830687830687"
"756","0.08101500267772642","0.06908629629659335","0.0911492734478204","0.05416116248348746","0.05151915455746373","0.05680317040951122"
"757","0.08134787646487102","0.06899515342548966","0.09234828496042222","0.054089709762532995","0.05145118733509241","0.0567282321899736"
"758","0.08124069876201874","0.06890425072005424","0.09222661396574446","0.054457619675011","0.05138339920948622","0.05797101449275361"
"759","0.081572399596981","0.06881358723226469","0.093421052631579","0.05482456140350878","0.051315789473684266","0.05921052631578946"
"760","0.08190322868204848","0.07003722246586223","0.09329829172141924","0.05519053876478319","0.05124835742444158","0.059132720105124825"
"761","0.08267063476864246","0.06994531010042147","0.09448818897637801","0.055118110236220486","0.05118110236220478","0.05905511811023621"
"762","0.08256228531285133","0.06985363865861227","0.09436435124508524","0.05504587155963303","0.05111402359108787","0.058977719528178235"
"763","0.082454219494379","0.06976220719439943","0.09424083769633514","0.05541012216404887","0.05104712041884822","0.05890052356020942"
"764","0.0823464362009223","0.06967101476669434","0.09411764705882358","0.05533769063180829","0.0509803921568628","0.0588235294117647"
"765","0.08223893432598638","0.06958006043932267","0.09399477806788517","0.05526544821583987","0.05091383812010449","0.058746736292428194"
"766","0.08213171276884688","0.06948934328099239","0.09387222946544986","0.05519339417644503","0.050847457627118696","0.05867014341590612"
"767","0.08202477043451245","0.06939886236526194","0.09375000000000006","0.05512152777777779","0.05078125000000005","0.05859374999999999"
"768","0.08191810623368735","0.06930861677050867","0.09362808842652802","0.05504984828781969","0.05071521456436936","0.058517555266579965"
"769","0.0818117190827345","0.06921860557989762","0.09350649350649357","0.05497835497835498","0.050649350649350694","0.05844155844155843"
"770","0.08170560790363887","0.06912882788135041","0.09338521400778216","0.054907047124945964","0.05058365758754868","0.05836575875486381"
"771","0.08159977162397093","0.06903928276751446","0.09326424870466327","0.05483592400690846","0.05051813471502595","0.0582901554404145"
"772","0.08192542953045136","0.0702436303965345","0.09314359637774908","0.05476498490728762","0.050452781371280765","0.058214747736093135"
"773","0.08181958272227248","0.07015287635209454","0.09302325581395354","0.05469422911283376","0.05038759689922485","0.05813953488372092"
"774","0.08171400906714697","0.07006235651164022","0.09290322580645166","0.0546236559139785","0.05032258064516133","0.058064516129032254"
"775","0.08160870750907075","0.06997206996974378","0.09278350515463922","0.054553264604811004","0.05025773195876293","0.05798969072164948"
"776","0.08150367699747606","0.06988201582563858","0.09266409266409271","0.05448305448305449","0.05019305019305024","0.05791505791505791"
"777","0.08139891648719653","0.06979219318318917","0.09254498714652962","0.054841473864610114","0.05141388174807202","0.05784061696658097"
"778","0.08129442493843247","0.06970260115086159","0.09242618741976899","0.05477107402652975","0.051347881899871675","0.05776636713735558"
"779","0.08119020131671653","0.06961323884169382","0.09230769230769237","0.05470085470085471","0.05128205128205133","0.05769230769230769"
"780","0.08108624459287951","0.06952410537326656","0.09218950064020492","0.054630815194195485","0.051216389244558305","0.057618437900128036"
"781","0.0809825537430165","0.06943519986767414","0.09207161125319699","0.054560954816709306","0.05115089514066501","0.05754475703324808"
"782","0.08087912774845325","0.06934652145149577","0.0919540229885058","0.054491272882077495","0.05108556832694768","0.05747126436781609"
"783","0.08077596559571289","0.06925806925576682","0.09183673469387761","0.054421768707483","0.05102040816326535","0.05739795918367347"
"784","0.08067306627648267","0.06916984241595055","0.09171974522293","0.05435244161358812","0.0509554140127389","0.05732484076433121"
"785","0.08057042878758129","0.0690818400719099","0.09160305343511457","0.054283290924512305","0.050890585241730325","0.05725190839694656"
"786","0.08046805213092617","0.06899406136787951","0.09148665819567986","0.05421431596781026","0.05082592121982216","0.05717916137229987"
"787","0.08036593531350114","0.06890650545243804","0.09137055837563458","0.05414551607445009","0.050761421319797","0.05710659898477157"
"788","0.08026407734732434","0.06881917147848057","0.0912547528517111","0.054076890578791725","0.050697084917617284","0.05703422053231939"
"789","0.08016247724941633","0.06873205860319136","0.09113924050632918","0.05400843881856541","0.05063291139240511","0.056962025316455694"
"790","0.08006113404176853","0.06864516598801665","0.09102402022756012","0.05478297513695745","0.05183312262958285","0.05689001264222503"
"791","0.07996004675131174","0.06855849279863784","0.09090909090909098","0.05471380471380472","0.051767676767676817","0.056818181818181816"
"792","0.07985921440988512","0.06847203820494473","0.09079445145018923","0.05464480874316941","0.051702395964691096","0.05674653215636822"
"793","0.07975863605420516","0.06838580138100903","0.09068010075566758","0.054575986565911005","0.05163727959697738","0.05667506297229219"
"794","0.07965831072583508","0.06829978150505807","0.09056603773584913","0.054507337526205464","0.05157232704402521","0.05660377358490566"
"795","0.07955823747115438","0.0682139777594487","0.09045226130653274","0.054438860971524304","0.05150753768844226","0.056532663316582916"
"796","0.07987665038942564","0.06812838933064136","0.09159347553324976","0.05437055625261398","0.0514429109159348","0.056461731493099125"
"797","0.08019426528033279","0.06804301540917439","0.09273182957393492","0.05430242272347537","0.051378446115288266","0.056390977443609026"
"798","0.0800938969883674","0.0679578551896385","0.09261576971214025","0.054234459741343354","0.05131414267834798","0.056320400500625784"
"799","0.0804104462837986","0.06787290787065145","0.09250000000000007","0.054166666666666675","0.051250000000000046","0.05625"
"800","0.0803100587104106","0.0677881726548329","0.09238451935081156","0.054099042863087816","0.05118601747815236","0.056179775280898875"
"801","0.08020992148009837","0.0677036487487795","0.09226932668329184","0.05403158769742311","0.05112219451371576","0.05610972568578553"
"802","0.08052514366173379","0.06761933536304005","0.09215442092154427","0.05396430053964302","0.051058530510585357","0.0560398505603985"
"803","0.08042498801041321","0.06753523171209098","0.09203980099502494","0.05389718076285241","0.05099502487562194","0.05597014925373134"
"804","0.08073915986795721","0.067451337014312","0.09192546583850938","0.05383022774327123","0.05093167701863359","0.05590062111801242"
"805","0.08105255214272816","0.06736765049196174","0.09305210918114151","0.05376344086021506","0.05086848635235737","0.055831265508684856"
"806","0.08095211527514112","0.06728417137115385","0.09293680297397777","0.053696819496076","0.05080545229244119","0.05576208178438661"
"807","0.080851927013662","0.06720089888183312","0.0928217821782179","0.053630363036303634","0.050742574257425795","0.05569306930693069"
"808","0.08075198643638924","0.06711783225775174","0.09270704573547597","0.05356407086938608","0.05067985166872688","0.055624227441285534"
"809","0.08065229262597395","0.06703497073644588","0.09259259259259267","0.05349794238683128","0.05061728395061734","0.05555555555555555"
"810","0.08055284466959173","0.06695231355921229","0.09247842170160303","0.05343197698314839","0.050554870530209677","0.055487053020961775"
"811","0.08086415069011359","0.06686985997108517","0.0923645320197045","0.05336617405582924","0.05049261083743848","0.05541871921182266"
"812","0.08117469089016674","0.06801762152093624","0.09225092250922516","0.05330053300533006","0.05043050430504311","0.055350553505535055"
"813","0.08107496768268496","0.06793406178933804","0.0921375921375922","0.05323505323505324","0.05036855036855043","0.05528255528255528"
"814","0.08097548919473074","0.0678507071122959","0.09202453987730068","0.05316973415132925","0.05030674846625773","0.05521472392638037"
"815","0.08087625452659995","0.0677675567359328","0.09191176470588241","0.053104575163398705","0.05024509803921575","0.05514705882352941"
"816","0.08077726278299334","0.06768460991006262","0.09179926560587522","0.05303957568339454","0.050183598531211814","0.05507955936352509"
"817","0.08067851307298968","0.06760186588816768","0.09168704156479224","0.052974735126324383","0.05012224938875312","0.05501222493887531"
"818","0.080580004510019","0.06751932392737627","0.09157509157509164","0.05291005291005293","0.050061050061050126","0.05494505494505495"
"819","0.08048173621183606","0.06743698328844044","0.09146341463414641","0.05284552845528457","0.050000000000000065","0.05487804878048781"
"820","0.08038370730049399","0.06735484323571396","0.09135200974421444","0.0527811611855461","0.049939098660170586","0.054811205846528634"
"821","0.08028591690231819","0.06727290303713036","0.09124087591240883","0.052716950527169515","0.04987834549878352","0.054744525547445265"
"822","0.08018836414788039","0.06719116196418123","0.09113001215066835","0.05265289590927502","0.04981773997569873","0.05467800729040098"
"823","0.08009104817197275","0.0671096192918946","0.09101941747572821","0.05299352750809063","0.050970873786407835","0.054611650485436904"
"824","0.08039800851762291","0.06824039551093473","0.09090909090909097","0.052929292929292944","0.05090909090909097","0.05454545454545456"
"825","0.08030067436687517","0.0681577800200014","0.09079903147699764","0.05286521388216305","0.05084745762711871","0.05447941888619856"
"826","0.08020357560706033","0.06807536432469306","0.09068923821039909","0.052801289802499006","0.05078597339782352","0.054413542926239435"
"827","0.08010671138531268","0.06799314770111252","0.09057971014492759","0.052737520128824496","0.050724637681159486","0.054347826086956534"
"828","0.08001008085288168","0.06791112942885545","0.09047044632086858","0.05267390430237235","0.05066344993968643","0.05428226779252112"
"829","0.07991368316510711","0.06782930879098936","0.09036144578313259","0.052610441767068285","0.05060240963855428","0.054216867469879526"
"830","0.07981751748139458","0.0677476850740327","0.0902527075812275","0.05254713196951466","0.05054151624548743","0.05415162454873647"
"831","0.080122223990832","0.06886818064485718","0.09014423076923082","0.052483974358974374","0.050480769230769294","0.05408653846153847"
"832","0.08002603884798588","0.06878550575812867","0.09003601440576237","0.052420968387354966","0.050420168067226954","0.05402160864345739"
"833","0.08032976462075009","0.0687030291325194","0.09112709832134298","0.052358113509192665","0.05035971223021589","0.053956834532374105"
"834","0.08023356130982702","0.06862075005571398","0.09101796407185635","0.053093812375249516","0.051497005988024015","0.05508982035928144"
"835","0.08013758815036552","0.06853866781880523","0.09090909090909097","0.05303030303030304","0.051435406698564654","0.05502392344497608"
"836","0.08004184431744989","0.0684567817162738","0.09080047789725215","0.05296694544006373","0.05137395459976111","0.054958183990442055"
"837","0.0803441014642469","0.06956840846840236","0.090692124105012","0.05290373906125698","0.05131264916467786","0.05489260143198091"
"838","0.08024833972233482","0.06948549022231368","0.09058402860548279","0.05323798172427494","0.051251489868891595","0.054827175208581644"
"839","0.08015280598457013","0.06940276940062044","0.09047619047619054","0.05357142857142858","0.051190476190476245","0.05595238095238095"
"840","0.08005749943762058","0.06932024529907392","0.09036860879904882","0.05350772889417361","0.051129607609988165","0.05588585017835909"
"841","0.07996241927201769","0.06923791721677099","0.0902612826603326","0.05344418052256533","0.05106888361045136","0.055819477434679333"
"842","0.07986756468213392","0.06915578445613425","0.0901542111506525","0.05338078291814948","0.051008303677342874","0.05575326215895611"
"843","0.07977293486615984","0.06907384632289239","0.09004739336492898","0.0533175355450237","0.05094786729857825","0.05568720379146919"
"844","0.07967852902608154","0.06899210212606056","0.08994082840236693","0.053648915187376744","0.0508875739644971","0.05562130177514793"
"845","0.07997835739996718","0.06891055117792101","0.09101654846335704","0.05358550039401105","0.05082742316784876","0.05555555555555556"
"846","0.07988393194849142","0.06882919279400375","0.09090909090909097","0.053522235340417175","0.0507674144037781","0.05548996458087368"
"847","0.07978972919855216","0.06874802629306742","0.0908018867924529","0.05345911949685536","0.05070754716981138","0.0554245283018868"
"848","0.07969574836321819","0.0686670509970803","0.09069493521790348","0.05378877110325875","0.05064782096584223","0.05653710247349824"
"849","0.07999414552200657","0.06858626623120138","0.0905882352941177","0.05372549019607845","0.05058823529411771","0.05647058823529413"
"850","0.07990014535100537","0.06850567132376166","0.0904817861339601","0.05366235801018412","0.050528789659224506","0.056404230317273804"
"851","0.0798063658376826","0.06842526560624551","0.09037558685446015","0.05359937402190925","0.05046948356807518","0.05633802816901409"
"852","0.07971280620598543","0.06834504841327219","0.09026963657678787","0.053536537710043","0.050410316529894555","0.05627198124267293"
"853","0.07961946568349598","0.06826501908257748","0.09016393442622957","0.05386416861826699","0.05035128805620615","0.05737704918032788"
"854","0.07991620704916831","0.06818517695499553","0.0900584795321638","0.053801169590643294","0.05029239766081878","0.057309941520467846"
"855","0.07982284699420432","0.06810552137444062","0.08995327102803743","0.05373831775700936","0.050233644859813145","0.057242990654205614"
"856","0.07972970481568133","0.06802605168788935","0.08984830805134195","0.053675612602100374","0.05017502917152865","0.05717619603267212"
"857","0.08041378052879437","0.06911226841086383","0.09090909090909097","0.054001554001554014","0.050116550116550175","0.058275058275058286"
"858","0.08070821539818267","0.06903181175380811","0.09080325960419097","0.05393868839736129","0.05005820721769505","0.05820721769499419"
"859","0.08061436863609174","0.06895154220525718","0.0906976744186047","0.05387596899224808","0.05000000000000006","0.05813953488372094"
"860","0.08052073986880244","0.068871459113265","0.09059233449477357","0.05420054200542007","0.05110336817653897","0.0580720092915215"
"861","0.08042732833763215","0.06879156182891087","0.09048723897911838","0.05413766434648107","0.051044083526682195","0.05800464037122972"
"862","0.08033413328741472","0.06871184970628177","0.09038238702201627","0.05407493240633451","0.050984936268829724","0.057937427578215545"
"863","0.08024115396648022","0.06863232210245505","0.09027777777777783","0.054012345679012363","0.050925925925925986","0.057870370370370385"
"864","0.08014838962663458","0.06855297837748112","0.09017341040462433","0.05394990366088633","0.050867052023121445","0.0578034682080925"
"865","0.08044075099350141","0.06962855230545169","0.09006928406466518","0.053887605850654365","0.050808314087759876","0.05773672055427253"
"866","0.08073243793968347","0.06954824255654113","0.08996539792387548","0.0538254517493272","0.05074971164936569","0.05767012687427914"
"867","0.0806394282185548","0.06946811785313498","0.08986175115207377","0.05376344086021507","0.050691244239631394","0.057603686635944715"
"868","0.0805466325589247","0.069388177556411","0.08975834292289993","0.05370157268891448","0.05063291139240512","0.05753739930955122"
"869","0.08045405022265006","0.06930842103048408","0.08965517241379314","0.053639846743295035","0.050574712643678216","0.057471264367816105"
"870","0.08074438235021687","0.06922884764238939","0.09070034443168776","0.05357826253348643","0.05051664753157296","0.057405281285878317"
"871","0.08065178558146663","0.06914945676206555","0.0905963302752294","0.053899082568807356","0.05045871559633033","0.05848623853211011"
"872","0.0805594009473527","0.0690702477623381","0.09049255441008022","0.05383734249713632","0.050400916380297874","0.05841924398625431"
"873","0.08046722771972413","0.06899122001890293","0.09038901601830668","0.053775743707093836","0.05034324942791767","0.05835240274599544"
"874","0.08037526517375874","0.0689123729103099","0.09028571428571433","0.053714285714285735","0.050285714285714336","0.0582857142857143"
"875","0.08028351258794396","0.06883370581794652","0.09018264840182653","0.05365296803652969","0.05022831050228316","0.0582191780821918"
"876","0.08019196924405804","0.06875521812602184","0.09007981755986322","0.05359179019384266","0.05017103762827827","0.05815279361459523"
"877","0.08010063442715136","0.06867690922155029","0.08997722095671987","0.05353075170842827","0.05011389521640096","0.05808656036446471"
"878","0.08000950742552776","0.06859877849433578","0.08987485779294659","0.0534698521046644","0.05005688282138799","0.058020477815699675"
"879","0.07991858753072602","0.06852082533695586","0.08977272727272732","0.05340909090909093","0.05000000000000005","0.057954545454545474"
"880","0.07982787403750159","0.06844304914474592","0.0896708286038593","0.053348467650397295","0.04994324631101027","0.05788876276958004"
"881","0.08011529519316579","0.06836544931578362","0.08956916099773247","0.05328798185941045","0.049886621315192795","0.0578231292517007"
"882","0.0804020653382849","0.06828802525087332","0.0906002265005663","0.05322763306908269","0.04983012457531149","0.057757644394111005"
"883","0.08068818668217069","0.06934199807298772","0.09049773755656114","0.05316742081447965","0.04977375565610865","0.05769230769230771"
"884","0.08097366142414941","0.06926364553279225","0.09039548022598876","0.05310734463276837","0.049717514124293836","0.05762711864406781"
"885","0.08088226902976549","0.06918546986063334","0.09029345372460502","0.053423626787057955","0.049661399548532784","0.05756207674943568"
"886","0.08079108270616937","0.0691074704583102","0.09019165727170242","0.053739195791056016","0.049605411499436355","0.05862457722660655"
"887","0.08070010175717594","0.06902964673031661","0.09009009009009014","0.0536786786786787","0.049549549549549605","0.05855855855855857"
"888","0.08060932548973256","0.06895199808382582","0.08998875140607429","0.05399325084364456","0.04949381327334089","0.059617547806524195"
"889","0.08051875321390138","0.06887452392867545","0.08988764044943826","0.053932584269662937","0.04943820224719107","0.05955056179775282"
"890","0.08080249572806461","0.06879722367735258","0.09090909090909097","0.053872053872053884","0.04938271604938277","0.059483726150392824"
"891","0.08071190997052193","0.06872009674497886","0.09080717488789243","0.05381165919282512","0.04932735426008974","0.0594170403587444"
"892","0.08062152709261541","0.0686431425492958","0.09070548712206053","0.053751399776035845","0.049272116461366235","0.0593505039193729"
"893","0.08090420249109496","0.06856636051065004","0.09060402684563765","0.05369127516778524","0.04921700223713652","0.0592841163310962"
"894","0.08081380673412168","0.06848975005197892","0.09050279329608944","0.05363128491620112","0.04916201117318442","0.05921787709497207"
"895","0.08072361275339163","0.0684133105987959","0.09040178571428577","0.05357142857142858","0.04910714285714292","0.05915178571428571"
"896","0.08100522894132912","0.06945186878096002","0.09030100334448166","0.05351170568561874","0.049052396878483895","0.059085841694537344"
"897","0.0809150226730203","0.06937452816984536","0.09020044543429849","0.05345211581291761","0.048997772828507855","0.05902004454342984"
"898","0.08119579943682488","0.07040970667021261","0.09010011123470528","0.05339265850945496","0.04894327030033376","0.058954393770856504"
"899","0.08110558188189507","0.07033147366280126","0.09000000000000005","0.053333333333333344","0.04888888888888895","0.058888888888888886"
"900","0.08175548319686153","0.07136329222699349","0.0899001109877914","0.053274139844617104","0.04883462819089906","0.058823529411764705"
"901","0.08166484518888274","0.07128417549503452","0.0898004434589801","0.053215077605321515","0.048780487804878106","0.05875831485587583"
"902","0.08157440792953735","0.0712052339939326","0.08970099667774091","0.053156146179402","0.04872646733111855","0.058693244739756366"
"903","0.08148417075262415","0.0711264671421694","0.08960176991150447","0.05309734513274337","0.04867256637168147","0.0586283185840708"
"904","0.08176245712011665","0.07215284673648745","0.08950276243093927","0.05303867403314918","0.048618784530386795","0.05856353591160221"
"905","0.08167221158245648","0.07207320783280478","0.08940397350993382","0.05298013245033114","0.048565121412803586","0.05849889624724062"
"906","0.08194967698681245","0.07199374453861206","0.08930540242557887","0.05328923190003676","0.04851157662624041","0.05953693495038589"
"907","0.0818594240385891","0.07191445627370169","0.08920704845814982","0.05359765051395008","0.04845814977973574","0.05947136563876652"
"908","0.08176936966670946","0.07183534246041928","0.08910891089108915","0.05353868720205355","0.048404840484048466","0.0594059405940594"
"909","0.08167951321652626","0.07175640252364959","0.08901098901098904","0.053479853479853484","0.04835164835164841","0.05934065934065934"
"910","0.08158985403626663","0.07167763589080256","0.08891328210757413","0.05378704720087817","0.04829857299670697","0.059275521405049394"
"911","0.08150039147701633","0.07159904199179949","0.08881578947368424","0.053728070175438604","0.04824561403508778","0.05921052631578947"
"912","0.08141112489270418","0.0715206202590593","0.08871851040525743","0.05366922234392115","0.04819277108433741","0.05914567360350492"
"913","0.08168675094132628","0.07253646203120474","0.08862144420131295","0.053610503282275714","0.048140043763676206","0.05908096280087527"
"914","0.0815974758036855","0.07245718720931271","0.08852459016393446","0.05355191256830602","0.04808743169398913","0.059016393442622946"
"915","0.08150839558992602","0.07237808547655146","0.08842794759825331","0.053857350800582245","0.04912663755458521","0.058951965065502175"
"916","0.08141950966234704","0.07229915626665337","0.08833151581243188","0.053798618684114875","0.049073064340239975","0.058887677208287886"
"917","0.08133081738602642","0.07222039901581824","0.0882352941176471","0.05374001452432825","0.04901960784313732","0.0588235294117647"
"918","0.08124231812880549","0.07214181316269982","0.08813928182807404","0.05368153790351832","0.04896626768226339","0.058759521218715985"
"919","0.08115401126127418","0.07206339814839255","0.08804347826086961","0.053623188405797106","0.048913043478260934","0.05869565217391303"
"920","0.08142782160011464","0.07198515341641819","0.08903365906623241","0.053564965617082884","0.04885993485342026","0.05863192182410422"
"921","0.08170103799028082","0.07299167711119431","0.08893709327548813","0.05350686912509039","0.048806941431670345","0.058568329718004325"
"922","0.08197366236226679","0.07291259620424827","0.08884073672806073","0.05344889851932106","0.04875406283856994","0.058504875406283845"
"923","0.08188494627745914","0.07283368646809649","0.08874458874458879","0.0533910533910534","0.048701298701298766","0.058441558441558426"
"924","0.08179642201121325","0.07275494734759044","0.0886486486486487","0.05333333333333334","0.048648648648648714","0.058378378378378365"
"925","0.08206806014439048","0.07267637828997965","0.08963282937365016","0.05327573794096472","0.04859611231101518","0.05831533477321813"
"926","0.08197952933517323","0.07259797874489876","0.08953613807982745","0.05321826681049982","0.04854368932038841","0.05825242718446601"
"927","0.08225038472741263","0.07251974816435469","0.0905172413793104","0.05316091954022989","0.04849137931034489","0.058189655172413784"
"928","0.08216184825300206","0.07244168600271383","0.0904198062432724","0.053103695730175815","0.04843918191603881","0.05812701829924649"
"929","0.08243192511867985","0.07343906053389371","0.09032258064516135","0.05304659498207886","0.04838709677419361","0.05806451612903225"
"930","0.08234338384572747","0.07336017862139758","0.0902255639097745","0.052989616899391336","0.04833512352309351","0.05800214822771212"
"931","0.08225503257550672","0.07328146598339179","0.09012875536480693","0.0536480686695279","0.049356223175965726","0.05793991416309011"
"932","0.08216687069707639","0.07320292207558536","0.09003215434083607","0.05359056806002144","0.04930332261521978","0.057877813504823135"
"933","0.08207889760211162","0.07312454635601835","0.08993576017130626","0.05389007851534618","0.04925053533190584","0.05888650963597429"
"934","0.08199111268489012","0.07304633828504935","0.08983957219251343","0.053832442067736186","0.049197860962566904","0.05882352941176469"
"935","0.08190351534227805","0.0729682973253431","0.0897435897435898","0.05377492877492877","0.04914529914529921","0.058760683760683746"
"936","0.08181610497371639","0.07289042294185821","0.08964781216648884","0.05371753824261829","0.04909284951974392","0.058697972251867646"
"937","0.0817288809812071","0.07281271460183492","0.0895522388059702","0.05366027007818053","0.04904051172707895","0.058635394456289965"
"938","0.08164184276929953","0.0727351717747829","0.08945686900958472","0.05360312389066382","0.048988285410010705","0.05857294994675185"
"939","0.08155498974507687","0.07265779393246931","0.08936170212765962","0.053546099290780136","0.048936170212766014","0.05851063829787233"
"940","0.08182255440351284","0.07364327980501716","0.08926673751328379","0.05348919589089621","0.04888416578108401","0.058448459086078625"
"941","0.08173569394236262","0.0735651022256063","0.08917197452229304","0.05343241330502477","0.048832271762208126","0.05838641188959659"
"942","0.0816490177027631","0.07348709045230238","0.08907741251325561","0.05337575114881584","0.048780487804878106","0.058324496288441136"
"943","0.08156252509926439","0.07340924395817917","0.08898305084745767","0.05331920903954802","0.04872881355932209","0.05826271186440677"
"944","0.0814762155488948","0.07333156221854088","0.08888888888888893","0.05326278659611993","0.048677248677248736","0.05820105820105819"
"945","0.08139008847114755","0.0732540447109103","0.08879492600422838","0.05320648343904158","0.04862579281183938","0.05813953488372092"
"946","0.08130414328796788","0.07317669091501704","0.08870116156283003","0.05315029919042591","0.04857444561774029","0.05807814149947201"
"947","0.08121837942374006","0.073099500312786","0.0886075949367089","0.05309423347398031","0.04852320675105491","0.058016877637130794"
"948","0.08113279630527458","0.07302247238832574","0.08851422550052691","0.05303828591499824","0.048472075869336204","0.05795574288724973"
"949","0.08139827055477779","0.07399823820686434","0.08842105263157898","0.05298245614035088","0.04842105263157901","0.057894736842105256"
"950","0.08166318649881413","0.07497195194166259","0.08832807570977921","0.0529267437784788","0.04837013669821247","0.05783385909568874"
"951","0.08157740584072715","0.0748931998913037","0.08823529411764709","0.05287114845938375","0.048319327731092494","0.057773109243697475"
"952","0.08184157785278655","0.07586393105616068","0.08814270724029384","0.05281566981462049","0.04826862539349429","0.057712486883525704"
"953","0.08175579003533079","0.07578440911585024","0.08805031446540884","0.05276030747728861","0.04821802935010488","0.057651991614255764"
"954","0.08201922201784179","0.07570505371363469","0.08900523560209428","0.05270506108202444","0.048167539267015766","0.05759162303664921"
"955","0.08193342785255116","0.07562586432690495","0.08891213389121343","0.05264993026499302","0.04811715481171554","0.05753138075313807"
"956","0.0818478129854116","0.0755468404352363","0.08881922675026127","0.052594914663880186","0.048066875653082604","0.05747126436781609"
"957","0.08176237685494668","0.07546798152037697","0.08872651356993741","0.05254001391788449","0.048016701461377924","0.05741127348643006"
"958","0.0816771189020218","0.07538928706623685","0.08863399374348284","0.052832811956899546","0.0479666319082378","0.05735140771637122"
"959","0.0815920385698322","0.07531075655887619","0.08854166666666671","0.05277777777777778","0.04791666666666672","0.057291666666666664"
"960","0.08150713530389064","0.07523238948649442","0.0884495317377732","0.05272285813388831","0.04786680541103023","0.05723204994797086"
"961","0.0814224085520155","0.07515418533941906","0.0883575883575884","0.05266805266805267","0.04781704781704787","0.05717255717255717"
"962","0.08133785776431869","0.07507614361009464","0.08826583592938737","0.05261336102457598","0.04776739356178614","0.05711318795430945"
"963","0.08159926385930731","0.07603560819141197","0.08817427385892121","0.05325034578146611","0.04875518672199175","0.05705394190871369"
"964","0.08151470503665517","0.07595681481504782","0.0880829015544042","0.0538860103626943","0.04974093264248709","0.05699481865284974"
"965","0.08143032128402923","0.07587818457196806","0.08799171842650108","0.053830227743271224","0.049689440993788865","0.056935817805383024"
"966","0.081346112058296","0.0757997169560715","0.08790072388831442","0.053774560496380554","0.04963805584281287","0.05687693898655636"
"967","0.08126207681856637","0.07572141146334829","0.08780991735537196","0.053719008264462804","0.049586776859504175","0.056818181818181816"
"968","0.08117821502618396","0.0756432675918691","0.08771929824561409","0.053663570691434466","0.04953560371517032","0.05675954592363261"
"969","0.08109452614471366","0.07556528484177438","0.08762886597938149","0.05360824742268041","0.04948453608247427","0.05670103092783505"
"970","0.08101100963993023","0.0754874627152638","0.08753861997940272","0.05355303810504634","0.04943357363542744","0.05664263645726056"
"971","0.08092766497980684","0.07540980071658554","0.08744855967078194","0.05384087791495199","0.04938271604938276","0.0565843621399177"
"972","0.08084449163450384","0.07533229835202584","0.08735868448098669","0.05412812607057212","0.050359712230215875","0.056526207605344304"
"973","0.08076148907635754","0.07525495512989851","0.08726899383983577","0.054072553045859006","0.050308008213552406","0.0564681724845996"
"974","0.08067865677986898","0.07517777056053451","0.08717948717948723","0.054017094017094015","0.050256410256410304","0.05641025641025642"
"975","0.08059599422169288","0.07510074415627167","0.08709016393442628","0.053961748633879786","0.050204918032786934","0.05635245901639345"
"976","0.08051350088062667","0.07502387543144437","0.08700102354145349","0.0539065165472535","0.05015353121801438","0.056294779938587516"
"977","0.08043117623759945","0.07494716390237337","0.08691206543967286","0.05385139740967962","0.0501022494887526","0.056237218813905934"
"978","0.08034901977566114","0.07487060908735563","0.08682328907048015","0.053796390875042566","0.05005107252298268","0.05617977528089888"
"979","0.08026703097997169","0.07479421050665425","0.08673469387755109","0.05374149659863945","0.050000000000000044","0.056122448979591844"
"980","0.08052499866840529","0.07471796768248844","0.08766564729867489","0.05368671423717295","0.04994903160040779","0.05606523955147809"
"981","0.08078244096439809","0.07566021007792378","0.08757637474541759","0.05363204344874406","0.04989816700611002","0.05600814663951121"
"982","0.08070026147206401","0.07558324140032671","0.0874872838250255","0.05391658189216684","0.04984740590030523","0.05696846388606308"
"983","0.08061824901121843","0.07550642916313126","0.08739837398373991","0.05386178861788618","0.04979674796747972","0.05691056910569107"
"984","0.08053640307313596","0.0754297728898692","0.08730964467005084","0.05380710659898478","0.049746192893401056","0.0568527918781726"
