"Step","Name: DDQN=2pos_p - Training/objective_proportion","Name: DDQN=2pos_p - Training/objective_proportion__MIN","Name: DDQN=2pos_p - Training/objective_proportion__MAX","Name: DDQN=2high_r - Training/objective_proportion","Name: DDQN=2high_r - Training/objective_proportion__MIN","Name: DDQN=2high_r - Training/objective_proportion__MAX","Name: DDQN=2baseline - Training/objective_proportion","Name: DDQN=2baseline - Training/objective_proportion__MIN","Name: DDQN=2baseline - Training/objective_proportion__MAX"
"958","0.053473184831638404","0.021897810218978114","0.07148236860380774","0.09057536084217811","0.0771637122002086","0.10636079249217933","0.0816771189020218","0.07538928706623685","0.08863399374348284"
"959","0.05341748359743878","0.021875000000000012","0.07140790780317878","0.09082823373018972","0.07708333333333338","0.10729166666666665","0.0815920385698322","0.07531075655887619","0.08854166666666671"
"960","0.05336189828672344","0.021852237252861614","0.07133360196779566","0.09073371943910734","0.07700312174817903","0.10718002081165451","0.08150713530389064","0.07523238948649442","0.0884495317377732"
"961","0.05365292888448498","0.02182952182952184","0.07229895165389982","0.09098590198993291","0.07692307692307697","0.10810810810810809","0.0814224085520155","0.07515418533941906","0.0883575883575884"
"962","0.05359721452427265","0.02180685358255453","0.07222387486090512","0.0908914202640867","0.07684319833852549","0.1079958463136033","0.08133785776431869","0.07507614361009464","0.08826583592938737"
"963","0.053887397220132666","0.02178423236514524","0.07214895382889173","0.09148869749064537","0.07676348547717847","0.10892116182572611","0.08159926385930731","0.07603560819141197","0.08817427385892121"
"964","0.053831555357728385","0.021761658031088097","0.07207418807362863","0.09139389055024055","0.07668393782383424","0.10880829015544038","0.08151470503665517","0.07595681481504782","0.0880829015544042"
"965","0.053775829109946056","0.021739130434782622","0.07199957711288989","0.09129927989749703","0.07660455486542447","0.10869565217391301","0.08143032128402923","0.07587818457196806","0.08799171842650108"
"966","0.05372021811810537","0.02171664943123062","0.0719251204664443","0.0912048649234562","0.07652533609100315","0.10858324715615301","0.081346112058296","0.0757997169560715","0.08790072388831442"
"967","0.05366472202500816","0.02169421487603307","0.07185081765604508","0.09111064502167576","0.07644628099173559","0.10847107438016525","0.08126207681856637","0.07572141146334829","0.08780991735537196"
"968","0.053953337722952764","0.021671826625387008","0.07177666820541964","0.09101661958821687","0.07636738906088757","0.10835913312693495","0.08117821502618396","0.0756432675918691","0.08771929824561409"
"969","0.05389771572530023","0.021649484536082484","0.07170267164025941","0.09092278802163108","0.07628865979381448","0.10824742268041233","0.08109452614471366","0.07556528484177438","0.08762886597938149"
"970","0.05384220829406924","0.021627188465499495","0.07162882748820971","0.09117243842874921","0.07621009268795062","0.10916580844490212","0.08101100963993023","0.0754874627152638","0.08753861997940272"
"971","0.05378681507565971","0.021604938271604947","0.0715551352788597","0.09107863962378136","0.07613168724279841","0.10905349794238679","0.08092766497980684","0.07540980071658554","0.08744855967078194"
"972","0.05373153571792521","0.02158273381294965","0.0714815945437324","0.09098503362211251","0.07605344295991784","0.10894141829393623","0.08084449163450384","0.07533229835202584","0.08735868448098669"
"973","0.05367636987016553","0.021560574948665305","0.07140820481627477","0.09089161982989269","0.07597535934291587","0.10882956878850099","0.08076148907635754","0.07525495512989851","0.08726899383983577"
"974","0.05362131718311921","0.021538461538461545","0.07133496563184782","0.09079839765570819","0.07589743589743596","0.10871794871794868","0.08067865677986898","0.07517777056053451","0.08717948717948723"
"975","0.05356637730895617","0.021516393442622957","0.07126187652771683","0.09070536651056914","0.0758196721311476","0.10860655737704915","0.08059599422169288","0.07510074415627167","0.08709016393442628"
"976","0.053511549901270446","0.02149437052200615","0.07118893704304158","0.0906125258078971","0.07574206755373598","0.10849539406345954","0.08051350088062667","0.07502387543144437","0.08700102354145349"
"977","0.053456834615072835","0.021472392638036818","0.0711161467188667","0.09051987496351276","0.07566462167689167","0.10838445807770958","0.08043117623759945","0.07494716390237337","0.08691206543967286"
"978","0.053402231106783694","0.021450459652706852","0.07104350509811198","0.09076789688217447","0.07660878447395307","0.10827374872318689","0.08034901977566114","0.07487060908735563","0.08682328907048015"
"979","0.053347739034225745","0.021428571428571436","0.07097101172556289","0.09067527657923348","0.07653061224489802","0.10816326530612241","0.08026703097997169","0.07479421050665425","0.08673469387755109"
"980","0.053293358056616946","0.021406727828746183","0.07089866614786099","0.09058284510463692","0.07645259938837926","0.1080530071355759","0.08052499866840529","0.07471796768248844","0.08766564729867489"
"981","0.05326202560788083","0.021384928716904283","0.07082646791349453","0.09083004519448283","0.07637474541751532","0.10794297352342155","0.08078244096439809","0.07566021007792378","0.08757637474541759"
"982","0.053207842468910464","0.02136317395727366","0.07075441657278905","0.09073764433467157","0.07629704984740594","0.10783316378433364","0.08070026147206401","0.07558324140032671","0.0874872838250255"
"983","0.05315376945827133","0.02134146341463415","0.070682511677898","0.09064543128148593","0.07621951219512199","0.10772357723577232","0.08061824901121843","0.07550642916313126","0.08739837398373991"
"984","0.053099806240547186","0.021319796954314726","0.07061075278279354","0.09055340546292605","0.07614213197969547","0.1076142131979695","0.08053640307313596","0.0754297728898692","0.08730964467005084"
"985","0.053045952481682535","0.021298174442190676","0.07053913944325724","0.09046156630931251","0.07606490872210957","0.10750507099391476","0.0804547231511551","0.07535327210600523","0.08722109533468568"
"986","0.05299220784897566","0.021276595744680857","0.07046767121687096","0.0903699132532747","0.07598784194528879","0.1073961499493414","0.0803732087406676","0.07527692633892721","0.08713272543059786"
"987","0.05293857201107185","0.021255060728744946","0.07039634766300773","0.09027844572973902","0.0759109311740891","0.10728744939271251","0.08029185933910822","0.0752007351179364","0.08704453441295555"
"988","0.05288504463795649","0.021233569261880695","0.07032516834282268","0.09018716317591724","0.07583417593528821","0.10717896865520724","0.08054771522787893","0.07613582032004163","0.08695652173913052"
"989","0.0531683257376488","0.02121212121212122","0.07126423382934507","0.0900960650312951","0.0757575757575758","0.10707070707070702","0.08046635389936592","0.07605891545103148","0.08686868686868696"
"990","0.053114674551233414","0.0211907164480323","0.07119232239258488","0.09000515073762073","0.07568113017154394","0.106962663975782","0.08038515677131408","0.07598216578861873","0.08678102926337042"
"991","0.05339715303790891","0.021169354838709686","0.07212862045468914","0.09058646274964599","0.07560483870967746","0.10786290322580641","0.08064014485252581","0.07691363537955763","0.08669354838709686"
"992","0.05334337946989492","0.021148036253776443","0.07205598337467435","0.09049523771163022","0.07552870090634445","0.10775427995971798","0.08055893624743767","0.07683617955339493","0.08660624370594168"
"993","0.0532897140981948","0.021126760563380288","0.07198349244572598","0.09040419622499879","0.07545271629778676","0.10764587525150901","0.08081323644571321","0.07675887957396496","0.08752515090543268"
"994","0.05323615659658857","0.02110552763819096","0.07191114722718756","0.09031333773633048","0.07537688442211059","0.10753768844221101","0.08073201711260194","0.07668173497137806","0.08743718592964833"
"995","0.053182706640166305","0.021084337349397596","0.0718389472801723","0.09022266169442651","0.07530120481927714","0.10742971887550196","0.08098563289194002","0.0766047452776317","0.08734939759036153"
"996","0.0531293639053216","0.021063189568706123","0.07176689216755427","0.0904665038926601","0.07622868605817455","0.10732196589769302","0.08090440357108553","0.07652791002660098","0.0872617853560683"
"997","0.05307612806974512","0.021042084168336677","0.07169498145395953","0.09037585609316846","0.07615230460921847","0.10721442885771537","0.08082333703444115","0.07645122875402924","0.08717434869739488"
"998","0.05335666581275172","0.021021021021021026","0.07162321470575736","0.09028538977075289","0.07607607607607611","0.10710710710710705","0.08074243279316544","0.0763747009975187","0.08708708708708718"
"999","0.05330330914693896","0.021000000000000005","0.0715515914910516","0.09019510438098215","0.07600000000000004","0.10699999999999994","0.0809950236937056","0.07629832629652118","0.08700000000000009"
"1000","0.05325005908785111","0.020979020979020983","0.07148011137967193","0.09043799971460087","0.07592407592407596","0.10789210789210783","0.0809141095841215","0.07622210419232886","0.08691308691308701"
"1001","0.05319691531630635","0.020958083832335335","0.07140877394316528","0.09034774222985575","0.0758483033932136","0.1077844311377245","0.08083335697974613","0.07614603422806505","0.08682634730538932"
"1002","0.053143877514395775","0.020937188434695917","0.07133757875478725","0.09025766472015499","0.07577268195413762","0.10767696909272179","0.08075276539751307","0.07607011594867516","0.08673978065802602"
"1003","0.053090945365477045","0.020916334661354587","0.07126652538949363","0.09016776664772458","0.07569721115537853","0.1075697211155378","0.08067233435628048","0.07599434890091751","0.08665338645418337"
"1004","0.05303811855416812","0.020895522388059706","0.07119561342393195","0.09040972243547145","0.07562189054726373","0.10845771144278601","0.08059206337682151","0.07591873263335441","0.08656716417910458"
"1005","0.05331674202810368","0.02087475149105368","0.07211887822172128","0.09065119719779535","0.0755467196819086","0.10934393638170968","0.08051195198181473","0.07584326669634313","0.08648111332007963"
"1006","0.05326379590890992","0.020854021847070508","0.07204726066638689","0.09056117614794651","0.0754716981132076","0.10923535253227402","0.08043199969583477","0.075767950642027","0.08639523336643506"
"1007","0.053210954841539974","0.020833333333333336","0.07197578520937659","0.0904713337112918","0.07539682539682545","0.10912698412698407","0.08035220604534286","0.07569278402432658","0.08630952380952392"
"1008","0.053158218513649436","0.020812685827552035","0.07190445142819782","0.09071202944927202","0.07631318136769083","0.10901883052527249","0.08027257055867752","0.07561776639893082","0.08622398414271568"
"1009","0.05343561961743132","0.020792079207920797","0.07183325890203128","0.09062221555872818","0.07623762376237629","0.10891089108910885","0.08019309276604517","0.07554289732328831","0.08613861386138626"
"1010","0.05371247195542924","0.020771513353115733","0.07176220721172265","0.09053257934155834","0.07616221562809106","0.10880316518298709","0.08044347876067157","0.07645729604008031","0.08605341246290812"
"1011","0.05365939639025589","0.020750988142292495","0.0716912959397743","0.09044312027106272","0.07608695652173919","0.108695652173913","0.0803639891571531","0.07638174535229367","0.08596837944664043"
"1012","0.05360642561395751","0.020730503455083916","0.07162052467033721","0.0903538378226214","0.0760118460019744","0.10858835143139187","0.0802846564926347","0.07630634382677313","0.08588351431391916"
"1013","0.053882290414469715","0.02071005917159764","0.07253608628308836","0.0902647314736839","0.07593688362919139","0.10848126232741613","0.08020548030279974","0.07623109102221025","0.08579881656804744"
"1014","0.05382920441406137","0.0206896551724138","0.07246462215867153","0.09017580070375908","0.07586206896551731","0.10837438423645315","0.08045486735012047","0.07615598649903565","0.08669950738916267"
"1015","0.05410430690315515","0.020669291338582682","0.0733775506801689","0.090087044994405","0.07578740157480322","0.10826771653543302","0.0807037634780567","0.07608102981941062","0.0875984251968505"
"1016","0.054051106994695806","0.020648967551622422","0.07330539969621593","0.08999846382921876","0.07571288102261561","0.10816125860373643","0.08062440874503994","0.07600622054721848","0.08751229105211417"
"1017","0.05399801160472065","0.020628683693516704","0.07323339046272259","0.08991005669382661","0.07563850687622797","0.10805500982318267","0.08054520991523145","0.07593155824805618","0.08742632612966612"
"1018","0.05394502042552073","0.020608439646712468","0.07316152256236663","0.08982182307587387","0.07556427870461244","0.10794896957801763","0.0804661665296424","0.0758570424892259","0.08734052993130531"
"1019","0.05389213315059375","0.02058823529411765","0.07308979557946235","0.08973376246501517","0.07549019607843144","0.10784313725490192","0.08038727813108394","0.07578267283972666","0.08725490196078442"
"1020","0.05416582678446519","0.020568070519098924","0.0739976410294335","0.0896458743529045","0.07541625857002945","0.10773751224289908","0.08030854426415829","0.07570844887024603","0.0871694417238003"
"1021","0.054112826953952003","0.020547945205479454","0.07392523629261409","0.0895581582331854","0.07534246575342472","0.10763209393346376","0.0802299644752501","0.07563437015315184","0.08708414872798445"
"1022","0.05408401846761469","0.02052785923753666","0.07392523629261409","0.0894706136014814","0.07526881720430115","0.10752688172043007","0.0801515383125177","0.07556043626248406","0.08699902248289355"
"1023","0.054031202043329916","0.020507812500000003","0.07385304367904709","0.08970876078871953","0.07519531250000007","0.10839843749999996","0.0800732653258844","0.07548664677394648","0.0869140625000001"
"1024","0.05397848867548277","0.020487804878048785","0.07378099192911632","0.08962124004648664","0.07512195121951226","0.10829268292682923","0.07999514506702986","0.07541300126489872","0.08682926829268302"
"1025","0.05392587806273862","0.020467836257309947","0.07370908063093978","0.08953388990998908","0.07504873294346985","0.10818713450292393","0.07991717708938169","0.07533949931434814","0.08674463937621842"
"1026","0.05387336990493655","0.020447906523855898","0.07363730937423975","0.08944670988086545","0.07497565725413834","0.10808179162609538","0.07983936094810673","0.07526614050294175","0.0866601752677703"
"1027","0.0538209639030835","0.020428015564202342","0.07356567775033485","0.08968395367799818","0.07587548638132302","0.10797665369649802","0.08008595041540753","0.07616568705887275","0.08657587548638142"
"1028","0.053768659759348726","0.02040816326530613","0.07349418535213238","0.08959679726042968","0.07580174927113709","0.10787172011661804","0.08000812150343921","0.07609166792664838","0.08649173955296413"
"1029","0.05371645717705809","0.020388349514563114","0.07342283177412061","0.08950981007862342","0.07572815533980588","0.1077669902912621","0.07993044371557179","0.07601779252089436","0.08640776699029135"
"1030","0.05398766656227272","0.020368574199806023","0.07335161661236103","0.0897463023417221","0.0756547041707081","0.10863239573229871","0.07985291661206494","0.07594406042339591","0.08632395732298748"
"1031","0.05393535293188292","0.020348837209302334","0.07328053946448083","0.08965933887046074","0.07558139534883726","0.10852713178294571","0.08009853717090337","0.07587047121755928","0.08624031007751946"
"1032","0.053883140586353497","0.020329138431752186","0.07320959992966526","0.08957254376990849","0.07550822846079386","0.10842207163601159","0.08002099744469726","0.07579702448840385","0.08615682478218789"
"1033","0.05383102923182124","0.020309477756286276","0.07313879760865011","0.08948591655156235","0.07543520309477762","0.1083172147001934","0.07994360769861923","0.07572371982255433","0.08607350096711808"
"1034","0.05377901857555861","0.020289855072463777","0.07306813210371421","0.08939945672880723","0.07536231884057977","0.10821256038647341","0.07986636749794422","0.07565055680823302","0.08599033816425129"
"1035","0.053727108325968304","0.02027027027027028","0.07299760301867202","0.08931316381690683","0.07528957528957535","0.10810810810810809","0.07978927640962574","0.0755775350352521","0.08590733590733599"
"1036","0.05367529819257779","0.020250723240115728","0.07292720995886616","0.08922703733299468","0.07521697203471558","0.10800385728061715","0.07971233400228762","0.07550465409500595","0.08582449373191907"
"1037","0.05362358788603388","0.02023121387283238","0.07285695253116012","0.08914107679606502","0.07514450867052029","0.10789980732177262","0.07963553984621606","0.07543191358046356","0.08574181117533726"
"1038","0.053571977118097365","0.02021174205967277","0.0727868303439309","0.0890552817269639","0.07507218479307032","0.10779595765158805","0.07955889351335156","0.0753593130861609","0.08565928777670845"
"1039","0.05352046560163765","0.0201923076923077","0.07271684300706173","0.08896965164838026","0.07500000000000005","0.10769230769230767","0.07948239457728103","0.07528685220819344","0.08557692307692315"
"1040","0.053469053050627435","0.020172910662824214","0.07264699013193487","0.08920439101599309","0.07588856868395778","0.10758885686839575","0.07972624754438579","0.07521453054420862","0.085494716618636"
"1041","0.053737636812894916","0.020153550863723616","0.07353696422969694","0.08911878219544032","0.07581573896353172","0.1074856046065259","0.07964973483081152","0.07514234769339845","0.08541266794625728"
"1042","0.053686114629948704","0.020134228187919472","0.07346645899074229","0.0893529284573175","0.07574304889741136","0.10834132310642376","0.07957336883385005","0.07507030325649203","0.08533077660594447"
"1043","0.05363469114850239","0.020114942528735642","0.07339608881929523","0.089267341361094","0.07567049808429123","0.10823754789272029","0.07949714913190192","0.07499839683574826","0.08524904214559395"
"1044","0.053583366085202394","0.020095693779904316","0.07332585332760212","0.08918191806792548","0.07559808612440196","0.10813397129186601","0.07942107530498144","0.0749266280349485","0.08516746411483261"
"1045","0.053532139157778685","0.020076481835564063","0.07325575212939217","0.08941533242286374","0.07648183556405358","0.1080305927342256","0.079345146934709","0.07485499645938927","0.08508604206500964"
"1046","0.05348101008503964","0.020057306590257888","0.0731857848398703","0.08932993095923158","0.07640878701050625","0.10792741165234","0.07958773355018045","0.07478350171587504","0.08500477554918823"
"1047","0.0534299785868669","0.020038167938931307","0.07311595107571012","0.08924469247549187","0.07633587786259546","0.10782442748091602","0.07951179105633487","0.07471214341271104","0.08492366412213748"
"1048","0.05369680733305036","0.02001906577693042","0.0739995393015674","0.08915961650554383","0.0762631077216397","0.107721639656816","0.07943599335275399","0.07464092115969606","0.08484270734032419"
"1049","0.053645667516542705","0.020000000000000007","0.07392906354985163","0.08907470258506235","0.07619047619047624","0.1076190476190476","0.07936034002575136","0.0745698345681154","0.08476190476190483"
"1050","0.05359462501652695","0.019980970504281645","0.0738587219099374","0.08930710851346224","0.07611798287345391","0.10846812559467173","0.07928483066321497","0.07449888325073376","0.08468125594671748"
"1051","0.05354367955548462","0.019961977186311795","0.07378851399937662","0.08922221582476124","0.07604562737642591","0.10836501901140683","0.07920946485459975","0.0744280668217882","0.08460076045627384"
"1052","0.05349283085695141","0.01994301994301995","0.07371843943717399","0.08913748437573486","0.07597340930674269","0.10826210826210825","0.07913424219092018","0.07435738489698118","0.08452041785375126"
"1053","0.053442078645512175","0.019924098671726762","0.07364849784378008","0.08905291370744668","0.07590132827324483","0.1081593927893738","0.07905916226474283","0.07428683709347361","0.08444022770398489"
"1054","0.05339142264679605","0.019905213270142188","0.07357868884108455","0.08896850336270029","0.07582938388625597","0.10805687203791467","0.07898422467017908","0.07421642302987791","0.08436018957345978"
"1055","0.05334086258747143","0.019886363636363643","0.07350901205240928","0.08919990945168764","0.0757575757575758","0.10795454545454543","0.07890942900287778","0.07414614232625114","0.0842803030303031"
"1056","0.05329039819524109","0.01986754966887418","0.07343946710250161","0.08911551975494998","0.07568590350047308","0.10785241248817405","0.07883477486001791","0.07407599460408817","0.08420056764427632"
"1057","0.05324002919883727","0.019848771266540652","0.0733700536175276","0.08903128958504929","0.07561436672967868","0.10775047258979203","0.07876026184030145","0.07400597948631493","0.08412098298676755"
"1058","0.05318975532801682","0.019830028328611908","0.07330077122506534","0.0889472184900681","0.0755429650613787","0.10764872521246456","0.07900065189836852","0.07488038366054882","0.08404154863078382"
"1059","0.053139576313556425","0.01981132075471699","0.07323161955409829","0.08886330601979447","0.07547169811320759","0.10754716981132073","0.07892612298148327","0.07480974178917094","0.08396226415094346"
"1060","0.05308949188724771","0.019792648444863347","0.07316259823500866","0.08877955172571361","0.07540056550424132","0.10744580584354381","0.07885173455266","0.07473923307871931","0.08388312912346849"
"1061","0.053039501781892484","0.01977401129943504","0.0730937068995708","0.08869595516100014","0.07532956685499062","0.10734463276836156","0.07877748621503979","0.07466885715303313","0.08380414312617708"
"1062","0.05298960573129804","0.01975540921919098","0.07302494518094467","0.08861251588051","0.0752587017873942","0.10724365004703668","0.07870337757325706","0.07459861363736706","0.08372530573847607"
"1063","0.052939803470272384","0.019736842105263167","0.07295631271366934","0.08852923344077268","0.07518796992481207","0.10714285714285714","0.07862940823343258","0.07452850215838457","0.08364661654135344"
"1064","0.05320308378000294","0.019718309859154938","0.0728878091336565","0.08844610739998322","0.07511737089201882","0.10704225352112676","0.07855557780316645","0.07445852234415135","0.08356807511737095"
"1065","0.05315317469578156","0.01969981238273922","0.07281943407818403","0.0883631373179945","0.07504690431519705","0.10694183864915571","0.07848188589153121","0.07438867382412868","0.08348968105065672"
"1066","0.05341576153611666","0.0196813495782568","0.07368839430866371","0.08828032275630941","0.0749765698219307","0.10684161199625117","0.07840833210906492","0.07431895622916698","0.08341143392689791"
"1067","0.0536778566407957","0.019662921348314613","0.07455572727279418","0.08850977314074483","0.07490636704119855","0.10767790262172285","0.07833491606776428","0.07424936919149923","0.0833333333333334"
"1068","0.053627643491459126","0.01964452759588401","0.07448598384223029","0.08873879424476033","0.07483629560336767","0.10851262862488306","0.07826163738107789","0.07417991234473449","0.08325537885874655"
"1069","0.053577524198476466","0.019626168224299072","0.07441637077321886","0.08865586079219516","0.07476635514018695","0.10841121495327102","0.07818849566389931","0.07411058532385156","0.083177570093458"
"1070","0.05352749849894473","0.01960784313725491","0.07434688770060148","0.08857308221068982","0.07469654528478062","0.10830999066293183","0.07811549053256046","0.0740413877651925","0.08309990662931845"
"1071","0.05347756613094199","0.019589552238805978","0.07427753426058226","0.08849045806683657","0.07462686567164183","0.10820895522388059","0.0783535668784567","0.07397231930645631","0.08302238805970154"
"1072","0.05373838231659194","0.019571295433364406","0.07514027653992934","0.08840798792884325","0.07455731593662632","0.1081081081081081","0.07828054398295022","0.0739033795866926","0.08294501397949679"
"1073","0.05368834657886699","0.01955307262569833","0.07507031352639124","0.08832567136652587","0.07448789571694603","0.10800744878957169","0.07820765707048938","0.0738345682462953","0.08286778398510247"
"1074","0.05363840393088665","0.01953488372093024","0.07500048067659924","0.08824350795130122","0.07441860465116282","0.10790697674418605","0.07844498328096644","0.07376588492699643","0.0837209302325582"
"1075","0.05358855411310701","0.019516728624535323","0.0749307776276433","0.08816149725617918","0.07434944237918219","0.10780669144981413","0.07837207902141165","0.07369732927185982","0.08364312267657999"
"1076","0.05353879686694815","0.01949860724233984","0.07486120401796119","0.08807963885575561","0.07428040854224702","0.10770659238625813","0.07860881184807081","0.07362890092527499","0.08449396471680601"
"1077","0.05348913193478957","0.019480519480519487","0.07479175948733228","0.08799793232620483","0.07421150278293139","0.10760667903525047","0.0785358908723305","0.073560599532951","0.08441558441558449"
"1078","0.05343955905996584","0.019462465245597783","0.07472244367687136","0.08791637724527229","0.07414272474513442","0.10750695088044486","0.07846310506058597","0.07349242474191026","0.08433734939759042"
"1079","0.053698719962070825","0.01944444444444445","0.07557918215494834","0.08814361516757607","0.07407407407407411","0.10833333333333334","0.07839045403738173","0.07342437620048256","0.08425925925925933"
"1080","0.05364904492047779","0.019426456984273827","0.07550926616775597","0.08806207620812408","0.07400555041628126","0.10823311748381129","0.0783179374286515","0.07335645355829895","0.08418131359851995"
"1081","0.053599461699664036","0.01940850277264326","0.07543947941529039","0.08798068796763599","0.0739371534195934","0.10813308687615526","0.07855362633429352","0.07421287088403065","0.0841035120147875"
"1082","0.05354997004527839","0.01939058171745153","0.07536982153956066","0.0878994500286077","0.0738688827331487","0.10803324099722991","0.07848109297664414","0.07414434561082286","0.08402585410895667"
"1083","0.05380807277893895","0.019372693726937274","0.07622280140898911","0.08812586505010651","0.07380073800738012","0.1088560885608856","0.07840869344437786","0.07407594676800845","0.0839483394833949"
"1084","0.053758480085133474","0.019354838709677424","0.07615254997911908","0.08804464305466864","0.07373271889400926","0.10875576036866359","0.0783364273674706","0.07400767400601029","0.08387096774193556"
"1085","0.05370897872225581","0.019337016574585638","0.0760824279257313","0.08796357063933286","0.07366482504604056","0.10865561694290976","0.07826429437726114","0.07393952697653883","0.08379373848987116"
"1086","0.053659568438242704","0.019319227230910768","0.07601243489176099","0.08788264739127459","0.07359705611775534","0.10855565777368906","0.0781922941064449","0.07387150533258617","0.08371665133394672"
"1087","0.05361024898195755","0.0193014705882353","0.07594257052145606","0.08780187289918702","0.07352941176470594","0.10845588235294118","0.07812042618906766","0.07380360872842019","0.08363970588235302"
"1088","0.053561020103186245","0.019283746556473833","0.07587283446037116","0.08833342918363833","0.07346189164370988","0.10927456382001836","0.07804869026051937","0.07373583681957867","0.08356290174472"
"1089","0.05351188155263286","0.019266055045871564","0.07580322635536164","0.08825238934035058","0.0733944954128441","0.1091743119266055","0.07797708595752807","0.07366818926286346","0.08348623853211017"
"1090","0.05346283308191551","0.019248395967002754","0.07573374585457762","0.08817149805772882","0.0733272227314391","0.10907424381301557","0.07790561291815362","0.07360066571633471","0.08340971585701198"
"1091","0.0534138744435621","0.019230769230769235","0.07566439260745804","0.08809075492763933","0.07326007326007332","0.10897435897435896","0.07783427078178168","0.0735332658393051","0.0833333333333334"
"1092","0.05336500539100623","0.01921317474839891","0.07559516626472478","0.08801015954344205","0.0731930466605673","0.10887465690759376","0.07776305918911765","0.0734659892923341","0.08325709057639531"
"1093","0.053316225678583","0.01919561243144425","0.07552606647837676","0.08792971149998369","0.07312614259597812","0.10877513711151736","0.07769197778218062","0.07339883573722228","0.08318098720292512"
"1094","0.053267535061524936","0.01917808219178083","0.07545709290168418","0.087849410393591","0.07305936073059366","0.10867579908675798","0.07762102620429735","0.07333180483700563","0.0831050228310503"
"1095","0.05321893329595786","0.019160583941605847","0.07538824518918263","0.087769255822064","0.07299270072992706","0.10857664233576642","0.07755020410009635","0.07326489625594997","0.08302919708029204"
"1096","0.053474279148316435","0.01914311759343665","0.07623110002492632","0.08768924738466922","0.07292616226071108","0.10847766636280765","0.0774795111155019","0.07319810965954528","0.08295350957155886"
"1097","0.05342557761903747","0.019125683060109297","0.07616167279357393","0.0876093846821331","0.07285974499089258","0.10837887067395263","0.07740894689772825","0.07313144471450016","0.08287795992714032"
"1098","0.05337696471856518","0.019108280254777076","0.07609237190841144","0.08752966731663525","0.07279344858962698","0.10828025477707005","0.07733851109527352","0.07306490108873628","0.0828025477707007"
"1099","0.05332844020518467","0.019090909090909096","0.07602319702485834","0.08775312519483226","0.07272727272727278","0.10909090909090909","0.07726820335791419","0.07299847845138288","0.08272727272727279"
"1100","0.05328000383805916","0.019073569482288832","0.075954147799586","0.08767342208384694","0.07266121707538606","0.10899182561307902","0.077198023336699","0.07293217647277127","0.08265213442325164"
"1101","0.05323165537722608","0.01905626134301271","0.07588522389051196","0.08759386362460571","0.07259528130671511","0.1088929219600726","0.07712797068394338","0.07286599482442938","0.08257713248638844"
"1102","0.05318339458359306","0.019038984587488674","0.07581642495679436","0.08751444942367677","0.07252946509519496","0.10879419764279238","0.07705804505322357","0.0727999331790763","0.08250226654578428"
"1103","0.053135221218934","0.01902173913043479","0.07574775065882625","0.08743517908905389","0.07246376811594207","0.10869565217391304","0.07698824609937101","0.072733991210617","0.08242753623188412"
"1104","0.0530871350458852","0.019004524886877837","0.07567920065823003","0.08735605223014976","0.07239819004524892","0.1085972850678733","0.0769185734784666","0.0726681685941368","0.08235294117647064"
"1105","0.05303913582794136","0.018987341772151906","0.07561077461785189","0.08757845483512551","0.0723327305605787","0.10940325497287523","0.07684902684783508","0.07260246500589618","0.08227848101265828"
"1106","0.052991223329451796","0.018970189701897025","0.07554247220175626","0.08749934150645783","0.07226738934056012","0.10930442637759712","0.07708071998829173","0.07344022249008236","0.08220415537488714"
"1107","0.05294339731561656","0.018953068592057767","0.07547429307522038","0.08742037098163252","0.072202166064982","0.10920577617328521","0.07701115255147918","0.07337394070083139","0.08212996389891702"
"1108","0.052895657552482545","0.01893597835888188","0.07540623690472875","0.0873415428743452","0.07213706041478815","0.10910730387736702","0.07724228165948809","0.07330777844591631","0.08295761947700638"
"1109","0.05284800380693977","0.018918918918918923","0.07533830335796773","0.08756315709998393","0.07207207207207213","0.10900900900900903","0.07717269401835342","0.07324173540227134","0.08288288288288295"
"1110","0.05280043584671751","0.018901890189018906","0.07527049210382016","0.08748434237712166","0.07200720072007206","0.10891089108910894","0.07710323164749981","0.07317581124799387","0.08280828082808288"
"1111","0.05275295344038052","0.01888489208633094","0.07520280281235989","0.08740566940735806","0.07194244604316552","0.1088129496402878","0.07703389420896789","0.0731100056623392","0.08273381294964036"
"1112","0.05270555635732538","0.01886792452830189","0.07513523515484653","0.0873271378086093","0.07187780772686438","0.10871518418688234","0.07726417223154143","0.07394279092230116","0.08265947888589405"
"1113","0.05265824436777661","0.018850987432675048","0.0750677888037201","0.08724874720016351","0.07181328545780974","0.1086175942549372","0.07719481480583988","0.07387641498790053","0.08258527827648121"
"1114","0.05261101724278309","0.018834080717488794","0.07500046343259568","0.08746945086485695","0.07264573991031395","0.10852017937219734","0.07712558178807678","0.07381015811347191","0.0825112107623319"
"1115","0.052563874754214285","0.018817204301075273","0.07493325871625824","0.08739107322071281","0.07258064516129037","0.10842293906810038","0.07705647284382222","0.07374401997896163","0.08243727598566314"
"1116","0.052516816674756626","0.01880035810205909","0.07486617433065729","0.08731283591254745","0.0725156669650851","0.10832587287376905","0.07698748763984387","0.0736780002654621","0.0823634735899732"
"1117","0.05246984277790979","0.018783542039355994","0.07479920995290178","0.08723473856378845","0.0724508050089446","0.1082289803220036","0.07691862584410161","0.07361209865520676","0.08228980322003583"
